fecha,tienda,region,categoria,cantidad,ingreso,costo
2023-03-08,Tienda-04,Capital,Hogar,9,369.53,297.98
2023-03-08,Tienda-05,Central,Bebidas,1,7.66,5.96
2023-03-08,Tienda-04,Capital,Bebidas,3,24.64,16.64
2023-03-08,Tienda-05,Central,Alimentos,2,27.31,22.73
2023-03-08,Tienda-07,Capital,Bebidas,3,25.1,15.23
2023-03-09,Tienda-05,Central,Alimentos,8,113.81,95.7
2023-03-09,Tienda-05,Central,Bebidas,5,41.42,31.05
2023-03-09,Tienda-05,Central,Electronica,1,147.8,102.49
2023-03-09,Tienda-06,Oriente,Cuidado Personal,7,135.06,90.43
2023-03-09,Tienda-05,Central,Cuidado Personal,6,110.87,79.6
2023-03-09,Tienda-03,Andes,Limpieza,7,79.93,55.01
2023-03-09,Tienda-06,Oriente,Limpieza,2,24.26,18.46
2023-03-09,Tienda-05,Central,Alimentos,7,112.8,84.42
2023-03-09,Tienda-10,Capital,Cuidado Personal,1,17.36,13.03
2023-03-09,Tienda-05,Central,Hogar,1,47.98,29.27
2023-03-09,Tienda-04,Capital,Alimentos,4,58.53,46.69
2023-03-09,Tienda-04,Capital,Cuidado Personal,2,34.03,25.73
2023-03-10,Tienda-09,Capital,Alimentos,4,61.5,41.05
2023-03-10,Tienda-02,Central,Alimentos,4,56.39,45.98
2023-03-10,Tienda-09,Capital,Alimentos,3,46.61,33.08
2023-03-10,Tienda-01,Oriente,Hogar,9,375.61,265.59
2023-03-10,Tienda-07,Capital,Cuidado Personal,4,77.44,61.6
2023-03-10,Tienda-04,Capital,Alimentos,7,103.03,76.57
2023-03-11,Tienda-01,Oriente,Hogar,11,490.8,404.24
2023-03-11,Tienda-05,Central,Bebidas,7,52.29,43.29
2023-03-11,Tienda-08,Andes,Alimentos,6,94.08,72.74
2023-03-11,Tienda-05,Central,Alimentos,7,97.32,78.6
2023-03-11,Tienda-03,Andes,Hogar,3,143.27,110.81
2023-03-11,Tienda-07,Capital,Electronica,1,152.18,124.23
2023-03-11,Tienda-06,Oriente,Limpieza,10,110.63,86.36
2023-03-12,Tienda-01,Oriente,Electronica,1,161.92,120.91
2023-03-12,Tienda-08,Andes,Limpieza,3,36.17,26.51
2023-03-12,Tienda-07,Capital,Limpieza,1,12.19,8.99
2023-03-12,Tienda-09,Capital,Hogar,7,301.01,201.52
2023-03-12,Tienda-06,Oriente,Alimentos,11,159.13,121.14
2023-03-12,Tienda-07,Capital,Cuidado Personal,6,97.21,61.03
2023-03-13,Tienda-01,Oriente,Alimentos,1,14.09,9.88
2023-03-13,Tienda-02,Central,Hogar,8,328.18,228.45
2023-03-13,Tienda-02,Central,Hogar,2,94.47,77.75
2023-03-13,Tienda-01,Oriente,Hogar,8,346.47,240.0
2023-03-13,Tienda-01,Oriente,Alimentos,9,143.67,88.98
2023-03-13,Tienda-07,Capital,Electronica,1,139.0,84.4
2023-03-14,Tienda-05,Central,Hogar,4,191.0,117.55
2023-03-14,Tienda-05,Central,Cuidado Personal,3,50.7,41.21
2023-03-14,Tienda-03,Andes,Alimentos,8,124.25,91.4
2023-03-14,Tienda-02,Central,Cuidado Personal,7,137.02,82.3
2023-03-14,Tienda-08,Andes,Electronica,1,136.25,105.35
2023-03-14,Tienda-08,Andes,Bebidas,1,8.68,7.28
2023-03-14,Tienda-09,Capital,Alimentos,1,14.59,11.72
2023-03-15,Tienda-02,Central,Electronica,1,146.22,89.51
2023-03-15,Tienda-03,Andes,Hogar,6,257.08,173.15
2023-03-15,Tienda-10,Capital,Alimentos,2,28.64,20.19
2023-03-15,Tienda-09,Capital,Hogar,6,251.51,195.56
2023-03-15,Tienda-05,Central,Cuidado Personal,8,136.13,111.36
2023-03-15,Tienda-01,Oriente,Alimentos,8,117.15,72.84
2023-03-15,Tienda-01,Oriente,Bebidas,8,63.17,46.08
2023-03-15,Tienda-05,Central,Bebidas,7,53.47,36.84
2023-03-15,Tienda-01,Oriente,Bebidas,4,30.54,19.07
2023-03-15,Tienda-06,Oriente,Cuidado Personal,7,117.11,79.78
2023-03-15,Tienda-04,Capital,Electronica,1,158.6,100.11
2023-03-15,Tienda-03,Andes,Electronica,2,325.92,244.1
2023-03-16,Tienda-06,Oriente,Alimentos,8,108.57,77.04
2023-03-16,Tienda-01,Oriente,Cuidado Personal,6,100.56,67.92
2023-03-16,Tienda-05,Central,Alimentos,4,62.66,49.52
2023-03-16,Tienda-10,Capital,Hogar,7,294.99,215.44
2023-03-16,Tienda-10,Capital,Bebidas,3,24.22,19.29
2023-03-16,Tienda-08,Andes,Alimentos,3,42.97,36.28
2023-03-16,Tienda-02,Central,Cuidado Personal,2,36.67,23.85
2023-03-17,Tienda-08,Andes,Bebidas,6,43.92,28.09
2023-03-17,Tienda-03,Andes,Hogar,9,442.67,374.98
2023-03-17,Tienda-02,Central,Cuidado Personal,4,77.43,50.35
2023-03-17,Tienda-07,Capital,Alimentos,6,82.41,65.17
2023-03-17,Tienda-06,Oriente,Limpieza,7,89.93,64.1
2023-03-17,Tienda-05,Central,Bebidas,9,69.18,56.66
2023-03-17,Tienda-04,Capital,Electronica,1,140.69,100.4
2023-03-17,Tienda-04,Capital,Alimentos,4,63.6,48.04
2023-03-18,Tienda-07,Capital,Hogar,11,535.32,344.16
2023-03-18,Tienda-03,Andes,Alimentos,6,97.4,67.42
2023-03-18,Tienda-02,Central,Alimentos,10,157.55,107.48
2023-03-18,Tienda-02,Central,Limpieza,6,65.43,51.04
2023-03-18,Tienda-04,Capital,Alimentos,5,74.08,51.44
2023-03-18,Tienda-09,Capital,Alimentos,11,165.53,127.32
2023-03-18,Tienda-05,Central,Alimentos,2,30.85,24.85
2023-03-18,Tienda-10,Capital,Bebidas,9,67.61,56.68
2023-03-18,Tienda-08,Andes,Bebidas,11,82.63,59.94
2023-03-18,Tienda-06,Oriente,Hogar,5,214.05,173.27
2023-03-18,Tienda-07,Capital,Limpieza,2,21.83,17.07
2023-03-19,Tienda-10,Capital,Alimentos,5,81.07,62.29
2023-03-19,Tienda-10,Capital,Bebidas,10,77.67,60.45
2023-03-19,Tienda-02,Central,Limpieza,9,116.21,96.69
2023-03-19,Tienda-08,Andes,Electronica,2,318.55,229.32
2023-03-20,Tienda-02,Central,Limpieza,5,59.44,37.9
2023-03-20,Tienda-02,Central,Limpieza,6,72.9,53.37
2023-03-20,Tienda-05,Central,Hogar,2,88.38,55.45
2023-03-20,Tienda-10,Capital,Bebidas,9,74.24,55.87
2023-03-20,Tienda-09,Capital,Cuidado Personal,4,72.9,57.64
2023-03-20,Tienda-08,Andes,Alimentos,7,104.68,79.48
2023-03-20,Tienda-09,Capital,Bebidas,7,58.59,40.29
2023-03-20,Tienda-04,Capital,Limpieza,5,56.41,36.09
2023-03-20,Tienda-01,Oriente,Alimentos,9,139.61,109.66
2023-03-20,Tienda-10,Capital,Electronica,2,323.51,207.16
2023-03-21,Tienda-04,Capital,Hogar,5,245.01,186.88
2023-03-21,Tienda-07,Capital,Alimentos,7,104.28,68.74
2023-03-21,Tienda-10,Capital,Electronica,2,283.38,214.46
2023-03-21,Tienda-07,Capital,Alimentos,3,47.94,29.12
2023-03-21,Tienda-01,Oriente,Alimentos,2,31.7,21.67
2023-03-21,Tienda-03,Andes,Hogar,9,399.09,336.62
2023-03-22,Tienda-08,Andes,Electronica,1,154.87,120.88
2023-03-22,Tienda-02,Central,Cuidado Personal,3,54.71,37.28
2023-03-22,Tienda-03,Andes,Bebidas,7,58.68,44.07
2023-03-22,Tienda-09,Capital,Cuidado Personal,5,94.06,62.47
2023-03-23,Tienda-04,Capital,Bebidas,9,72.21,44.95
2023-03-23,Tienda-07,Capital,Alimentos,1,14.09,11.36
2023-03-23,Tienda-02,Central,Limpieza,5,58.18,36.74
2023-03-23,Tienda-04,Capital,Electronica,2,316.46,206.52
2023-03-23,Tienda-07,Capital,Electronica,2,327.09,206.63
2023-03-23,Tienda-09,Capital,Bebidas,1,8.45,5.22
2023-03-23,Tienda-01,Oriente,Alimentos,6,81.18,49.16
2023-03-23,Tienda-04,Capital,Bebidas,5,36.02,22.39
2023-03-23,Tienda-08,Andes,Hogar,6,248.39,165.04
2023-03-23,Tienda-06,Oriente,Alimentos,7,111.69,72.27
2023-03-23,Tienda-07,Capital,Cuidado Personal,6,100.71,77.34
2023-03-24,Tienda-06,Oriente,Hogar,5,241.55,187.4
2023-03-24,Tienda-07,Capital,Cuidado Personal,5,89.23,56.2
2023-03-24,Tienda-03,Andes,Electronica,2,319.35,214.36
2023-03-24,Tienda-04,Capital,Alimentos,9,145.75,112.88
2023-03-24,Tienda-07,Capital,Cuidado Personal,2,38.32,25.12
2023-03-24,Tienda-02,Central,Alimentos,1,16.46,12.28
2023-03-24,Tienda-04,Capital,Cuidado Personal,1,16.68,12.69
2023-03-24,Tienda-06,Oriente,Bebidas,7,59.91,42.06
2023-03-24,Tienda-02,Central,Electronica,2,310.86,248.73
2023-03-24,Tienda-08,Andes,Bebidas,1,8.77,5.3
2023-03-24,Tienda-07,Capital,Limpieza,4,44.94,32.94
2023-03-24,Tienda-08,Andes,Hogar,5,236.35,146.9
2023-03-25,Tienda-07,Capital,Bebidas,6,45.91,27.73
2023-03-25,Tienda-06,Oriente,Alimentos,7,102.22,81.92
2023-03-25,Tienda-05,Central,Hogar,9,388.9,282.94
2023-03-25,Tienda-09,Capital,Hogar,2,89.95,63.82
2023-03-25,Tienda-05,Central,Alimentos,5,82.27,67.22
2023-03-25,Tienda-09,Capital,Alimentos,9,123.19,80.52
2023-03-25,Tienda-10,Capital,Electronica,2,297.79,190.96
2023-03-26,Tienda-09,Capital,Hogar,3,131.76,79.44
2023-03-26,Tienda-05,Central,Alimentos,3,48.36,31.9
2023-03-26,Tienda-03,Andes,Bebidas,7,56.87,34.98
2023-03-26,Tienda-10,Capital,Alimentos,6,83.84,57.45
2023-03-26,Tienda-08,Andes,Hogar,5,208.87,131.36
2023-03-27,Tienda-08,Andes,Hogar,5,230.0,162.7
2023-03-27,Tienda-04,Capital,Limpieza,7,87.89,65.67
2023-03-27,Tienda-04,Capital,Alimentos,5,81.36,53.53
2023-03-27,Tienda-03,Andes,Alimentos,1,14.85,11.81
2023-03-27,Tienda-08,Andes,Bebidas,2,16.82,12.82
2023-03-27,Tienda-05,Central,Electronica,2,314.57,197.32
2023-03-28,Tienda-10,Capital,Alimentos,3,41.35,31.72
2023-03-28,Tienda-09,Capital,Electronica,1,147.72,103.88
2023-03-28,Tienda-03,Andes,Cuidado Personal,3,55.7,33.45
2023-03-28,Tienda-06,Oriente,Alimentos,7,99.24,81.72
2023-03-28,Tienda-07,Capital,Electronica,1,161.85,125.92
2023-03-28,Tienda-07,Capital,Limpieza,7,89.46,56.09
2023-03-28,Tienda-07,Capital,Alimentos,7,102.45,68.97
2023-03-28,Tienda-01,Oriente,Alimentos,3,42.16,35.48
2023-03-28,Tienda-01,Oriente,Hogar,5,205.42,137.1
2023-03-29,Tienda-08,Andes,Alimentos,6,96.28,77.99
2023-03-29,Tienda-04,Capital,Hogar,8,330.38,244.16
2023-03-29,Tienda-10,Capital,Alimentos,6,84.55,53.37
2023-03-29,Tienda-03,Andes,Alimentos,6,87.15,66.64
2023-03-29,Tienda-09,Capital,Limpieza,9,114.14,88.95
2023-03-29,Tienda-04,Capital,Alimentos,6,98.38,61.82
2023-03-29,Tienda-06,Oriente,Limpieza,8,87.06,66.29
2023-03-29,Tienda-08,Andes,Alimentos,9,123.87,87.05
2023-03-29,Tienda-04,Capital,Alimentos,3,41.81,27.45
2023-03-30,Tienda-06,Oriente,Electronica,1,138.26,98.11
2023-03-30,Tienda-01,Oriente,Alimentos,1,15.65,11.33
2023-03-30,Tienda-03,Andes,Hogar,9,378.87,308.24
2023-03-30,Tienda-01,Oriente,Alimentos,8,125.4,104.31
2023-03-30,Tienda-10,Capital,Hogar,4,175.23,132.36
2023-03-30,Tienda-09,Capital,Hogar,9,431.15,345.64
2023-03-30,Tienda-09,Capital,Cuidado Personal,2,37.99,32.14
2023-03-30,Tienda-10,Capital,Electronica,1,141.52,90.95
2023-03-31,Tienda-07,Capital,Bebidas,4,32.19,23.79
2023-03-31,Tienda-01,Oriente,Alimentos,8,123.01,80.09
2023-03-31,Tienda-04,Capital,Alimentos,4,57.06,37.73
2023-03-31,Tienda-05,Central,Bebidas,4,33.52,20.89
2023-03-31,Tienda-09,Capital,Alimentos,7,99.06,74.88
2023-03-31,Tienda-05,Central,Limpieza,9,99.98,67.13
2023-04-01,Tienda-08,Andes,Electronica,2,325.15,232.38
2023-04-01,Tienda-03,Andes,Alimentos,11,163.54,99.92
2023-04-01,Tienda-09,Capital,Hogar,5,223.26,164.47
2023-04-01,Tienda-03,Andes,Bebidas,3,22.67,18.11
2023-04-01,Tienda-01,Oriente,Hogar,10,428.23,300.86
2023-04-01,Tienda-03,Andes,Limpieza,5,58.17,45.22
2023-04-01,Tienda-09,Capital,Bebidas,9,71.22,48.7
2023-04-01,Tienda-04,Capital,Hogar,11,465.75,380.6
2023-04-01,Tienda-01,Oriente,Bebidas,11,87.84,73.38
2023-04-02,Tienda-06,Oriente,Alimentos,3,49.42,39.75
2023-04-02,Tienda-08,Andes,Alimentos,3,48.52,32.82
2023-04-02,Tienda-09,Capital,Cuidado Personal,10,186.66,113.86
2023-04-02,Tienda-04,Capital,Alimentos,5,68.29,53.99
2023-04-02,Tienda-09,Capital,Limpieza,7,83.07,67.62
2023-04-02,Tienda-04,Capital,Alimentos,11,163.8,130.51
2023-04-03,Tienda-02,Central,Hogar,9,407.91,282.11
2023-04-03,Tienda-08,Andes,Alimentos,7,110.68,86.09
2023-04-03,Tienda-08,Andes,Cuidado Personal,8,157.3,110.1
2023-04-03,Tienda-07,Capital,Electronica,2,307.4,229.95
2023-04-03,Tienda-04,Capital,Alimentos,8,124.03,100.94
2023-04-03,Tienda-06,Oriente,Cuidado Personal,8,132.67,93.57
2023-04-03,Tienda-04,Capital,Alimentos,4,63.09,44.76
2023-04-03,Tienda-10,Capital,Limpieza,7,82.18,67.73
2023-04-04,Tienda-03,Andes,Cuidado Personal,7,116.72,86.01
2023-04-04,Tienda-01,Oriente,Limpieza,4,52.13,40.05
2023-04-04,Tienda-10,Capital,Hogar,2,83.73,55.57
2023-04-04,Tienda-02,Central,Bebidas,9,72.65,56.95
2023-04-04,Tienda-08,Andes,Hogar,4,172.49,131.55
2023-04-04,Tienda-06,Oriente,Electronica,1,150.2,101.18
2023-04-04,Tienda-05,Central,Bebidas,7,59.48,40.37
2023-04-04,Tienda-06,Oriente,Hogar,5,221.1,187.12
2023-04-04,Tienda-01,Oriente,Limpieza,9,101.58,60.98
2023-04-05,Tienda-08,Andes,Limpieza,8,95.87,64.13
2023-04-05,Tienda-07,Capital,Cuidado Personal,3,52.12,42.63
2023-04-05,Tienda-03,Andes,Bebidas,1,8.48,5.92
2023-04-05,Tienda-07,Capital,Bebidas,6,44.3,32.79
2023-04-05,Tienda-06,Oriente,Hogar,6,284.97,227.73
2023-04-05,Tienda-07,Capital,Cuidado Personal,8,130.41,110.65
2023-04-05,Tienda-03,Andes,Alimentos,3,41.44,27.8
2023-04-05,Tienda-06,Oriente,Alimentos,5,72.52,46.49
2023-04-06,Tienda-02,Central,Alimentos,2,29.64,21.19
2023-04-06,Tienda-09,Capital,Bebidas,8,63.88,48.86
2023-04-06,Tienda-02,Central,Limpieza,3,35.79,29.23
2023-04-06,Tienda-06,Oriente,Bebidas,2,15.23,9.62
2023-04-06,Tienda-03,Andes,Hogar,4,163.33,107.49
2023-04-06,Tienda-10,Capital,Limpieza,6,67.95,57.75
2023-04-07,Tienda-04,Capital,Alimentos,9,148.09,124.38
2023-04-07,Tienda-04,Capital,Cuidado Personal,7,130.69,97.2
2023-04-07,Tienda-03,Andes,Limpieza,4,52.44,40.08
2023-04-07,Tienda-01,Oriente,Cuidado Personal,3,50.91,40.77
2023-04-07,Tienda-05,Central,Hogar,8,378.16,267.96
2023-04-08,Tienda-04,Capital,Limpieza,1,11.65,8.89
2023-04-08,Tienda-10,Capital,Alimentos,1,16.32,12.19
2023-04-08,Tienda-02,Central,Bebidas,5,37.24,24.95
2023-04-08,Tienda-06,Oriente,Electronica,1,142.42,107.37
2023-04-08,Tienda-08,Andes,Electronica,1,158.58,97.86
2023-04-08,Tienda-09,Capital,Cuidado Personal,11,209.32,131.6
2023-04-08,Tienda-01,Oriente,Bebidas,3,23.56,17.49
2023-04-08,Tienda-07,Capital,Electronica,2,312.29,249.42
2023-04-08,Tienda-08,Andes,Bebidas,10,83.56,57.79
2023-04-09,Tienda-03,Andes,Alimentos,10,139.24,101.88
2023-04-09,Tienda-01,Oriente,Alimentos,11,155.52,109.27
2023-04-09,Tienda-01,Oriente,Electronica,2,288.19,189.96
2023-04-09,Tienda-02,Central,Hogar,3,122.0,78.36
2023-04-09,Tienda-09,Capital,Alimentos,6,96.7,58.8
2023-04-09,Tienda-05,Central,Bebidas,7,58.03,46.9
2023-04-09,Tienda-09,Capital,Bebidas,5,42.0,28.3
2023-04-10,Tienda-02,Central,Hogar,6,257.62,167.99
2023-04-10,Tienda-01,Oriente,Hogar,8,336.34,203.31
2023-04-10,Tienda-10,Capital,Limpieza,3,33.25,24.69
2023-04-10,Tienda-10,Capital,Limpieza,3,38.6,24.21
2023-04-10,Tienda-07,Capital,Alimentos,8,124.53,96.89
2023-04-10,Tienda-07,Capital,Alimentos,3,42.99,36.07
2023-04-10,Tienda-10,Capital,Alimentos,1,14.03,8.97
2023-04-11,Tienda-06,Oriente,Cuidado Personal,5,94.59,76.78
2023-04-11,Tienda-05,Central,Cuidado Personal,8,152.23,114.79
2023-04-11,Tienda-10,Capital,Bebidas,4,33.09,21.23
2023-04-11,Tienda-02,Central,Limpieza,3,37.54,22.74
2023-04-11,Tienda-01,Oriente,Alimentos,2,30.02,25.42
2023-04-11,Tienda-02,Central,Electronica,2,277.6,223.76
2023-04-11,Tienda-10,Capital,Bebidas,6,50.14,35.01
2023-04-11,Tienda-02,Central,Limpieza,1,12.44,9.6
2023-04-12,Tienda-05,Central,Limpieza,6,68.07,49.15
2023-04-12,Tienda-04,Capital,Alimentos,9,145.71,97.04
2023-04-12,Tienda-01,Oriente,Limpieza,9,102.5,62.85
2023-04-12,Tienda-10,Capital,Alimentos,3,46.28,37.09
2023-04-13,Tienda-01,Oriente,Alimentos,1,15.96,9.81
2023-04-13,Tienda-07,Capital,Limpieza,6,67.38,40.52
2023-04-13,Tienda-04,Capital,Alimentos,8,116.26,82.71
2023-04-13,Tienda-08,Andes,Hogar,3,144.03,120.06
2023-04-13,Tienda-04,Capital,Cuidado Personal,2,32.86,27.66
2023-04-14,Tienda-07,Capital,Alimentos,9,122.37,96.5
2023-04-14,Tienda-10,Capital,Bebidas,9,71.64,45.05
2023-04-14,Tienda-09,Capital,Electronica,2,285.05,224.95
2023-04-14,Tienda-04,Capital,Limpieza,7,81.66,58.7
2023-04-14,Tienda-09,Capital,Limpieza,4,44.97,31.16
2023-04-14,Tienda-08,Andes,Limpieza,4,46.97,31.54
2023-04-14,Tienda-02,Central,Limpieza,1,12.66,9.59
2023-04-15,Tienda-05,Central,Hogar,5,242.32,193.76
2023-04-15,Tienda-05,Central,Alimentos,3,42.55,30.14
2023-04-15,Tienda-03,Andes,Electronica,1,151.73,105.8
2023-04-15,Tienda-01,Oriente,Hogar,11,508.68,372.69
2023-04-15,Tienda-07,Capital,Alimentos,3,43.65,31.57
2023-04-15,Tienda-06,Oriente,Alimentos,9,121.64,94.19
2023-04-15,Tienda-09,Capital,Alimentos,3,46.59,36.12
2023-04-15,Tienda-10,Capital,Electronica,1,145.73,88.45
2023-04-15,Tienda-06,Oriente,Electronica,2,308.8,200.43
2023-04-15,Tienda-08,Andes,Hogar,3,136.24,87.82
2023-04-15,Tienda-01,Oriente,Alimentos,11,173.05,132.57
2023-04-15,Tienda-10,Capital,Electronica,2,294.44,199.49
2023-04-15,Tienda-06,Oriente,Cuidado Personal,2,35.82,24.7
2023-04-15,Tienda-09,Capital,Alimentos,3,48.72,35.36
2023-04-15,Tienda-08,Andes,Electronica,1,146.45,118.67
2023-04-15,Tienda-07,Capital,Electronica,1,164.74,126.85
2023-04-16,Tienda-05,Central,Limpieza,6,67.56,49.07
2023-04-16,Tienda-10,Capital,Alimentos,1,15.26,12.54
2023-04-16,Tienda-04,Capital,Limpieza,11,128.33,97.39
2023-04-16,Tienda-07,Capital,Electronica,1,161.42,134.94
2023-04-16,Tienda-05,Central,Limpieza,2,23.41,16.8
2023-04-16,Tienda-07,Capital,Cuidado Personal,10,188.27,126.22
2023-04-17,Tienda-08,Andes,Limpieza,5,58.15,44.36
2023-04-17,Tienda-05,Central,Cuidado Personal,4,71.39,47.52
2023-04-17,Tienda-01,Oriente,Bebidas,7,61.25,48.79
2023-04-17,Tienda-03,Andes,Alimentos,2,28.5,23.71
2023-04-17,Tienda-03,Andes,Alimentos,4,58.31,39.29
2023-04-17,Tienda-05,Central,Limpieza,1,13.06,10.76
2023-04-18,Tienda-02,Central,Alimentos,8,109.96,90.71
2023-04-18,Tienda-06,Oriente,Limpieza,6,68.17,54.89
2023-04-18,Tienda-05,Central,Limpieza,9,109.69,74.58
2023-04-18,Tienda-04,Capital,Alimentos,8,117.92,92.4
2023-04-18,Tienda-06,Oriente,Alimentos,6,98.18,76.97
2023-04-18,Tienda-10,Capital,Bebidas,6,51.55,31.83
2023-04-18,Tienda-06,Oriente,Electronica,1,162.67,109.45
2023-04-18,Tienda-05,Central,Hogar,4,166.86,129.59
2023-04-18,Tienda-02,Central,Alimentos,6,92.78,63.91
2023-04-19,Tienda-08,Andes,Alimentos,4,61.25,46.1
2023-04-19,Tienda-06,Oriente,Electronica,2,326.71,243.23
2023-04-19,Tienda-09,Capital,Bebidas,3,22.47,14.79
2023-04-19,Tienda-04,Capital,Limpieza,1,11.52,8.09
2023-04-20,Tienda-03,Andes,Hogar,7,342.48,221.79
2023-04-20,Tienda-01,Oriente,Limpieza,3,34.25,25.26
2023-04-20,Tienda-10,Capital,Alimentos,4,63.26,45.68
2023-04-20,Tienda-08,Andes,Electronica,1,151.14,125.15
2023-04-20,Tienda-03,Andes,Alimentos,2,30.67,18.95
2023-04-20,Tienda-02,Central,Hogar,7,339.57,244.04
2023-04-20,Tienda-10,Capital,Alimentos,4,64.86,53.41
2023-04-20,Tienda-08,Andes,Hogar,9,420.68,341.16
2023-04-20,Tienda-09,Capital,Limpieza,7,87.66,69.33
2023-04-20,Tienda-01,Oriente,Alimentos,2,31.11,25.01
2023-04-21,Tienda-07,Capital,Alimentos,5,74.23,60.08
2023-04-21,Tienda-05,Central,Electronica,1,159.21,112.9
2023-04-21,Tienda-05,Central,Alimentos,7,100.71,62.14
2023-04-21,Tienda-03,Andes,Electronica,1,143.51,93.57
2023-04-21,Tienda-09,Capital,Electronica,1,150.73,108.47
2023-04-21,Tienda-07,Capital,Limpieza,6,72.47,58.39
2023-04-21,Tienda-06,Oriente,Bebidas,6,43.88,35.29
2023-04-21,Tienda-05,Central,Cuidado Personal,4,68.12,45.46
2023-04-21,Tienda-09,Capital,Alimentos,1,15.14,9.33
2023-04-21,Tienda-03,Andes,Hogar,3,141.06,98.8
2023-04-21,Tienda-01,Oriente,Limpieza,6,68.99,41.74
2023-04-21,Tienda-08,Andes,Hogar,7,332.12,237.17
2023-04-22,Tienda-07,Capital,Bebidas,2,16.38,12.06
2023-04-22,Tienda-08,Andes,Hogar,1,48.11,33.14
2023-04-22,Tienda-04,Capital,Alimentos,9,127.46,84.62
2023-04-22,Tienda-05,Central,Alimentos,5,80.9,55.48
2023-04-23,Tienda-01,Oriente,Electronica,1,158.55,111.58
2023-04-23,Tienda-02,Central,Limpieza,5,64.22,51.74
2023-04-23,Tienda-07,Capital,Alimentos,2,28.01,16.81
2023-04-23,Tienda-04,Capital,Limpieza,6,68.67,50.99
2023-04-23,Tienda-03,Andes,Alimentos,5,78.06,55.04
2023-04-23,Tienda-06,Oriente,Alimentos,1,14.91,9.66
2023-04-23,Tienda-03,Andes,Hogar,2,96.19,64.39
2023-04-23,Tienda-09,Capital,Cuidado Personal,3,53.83,35.37
2023-04-24,Tienda-02,Central,Electronica,1,155.03,105.82
2023-04-24,Tienda-06,Oriente,Bebidas,2,15.16,10.14
2023-04-24,Tienda-03,Andes,Hogar,7,303.04,184.36
2023-04-24,Tienda-08,Andes,Bebidas,5,40.38,33.04
2023-04-24,Tienda-07,Capital,Limpieza,3,34.64,29.37
2023-04-24,Tienda-04,Capital,Limpieza,4,47.58,38.59
2023-04-24,Tienda-01,Oriente,Alimentos,6,82.31,49.5
2023-04-25,Tienda-06,Oriente,Alimentos,2,32.99,20.96
2023-04-25,Tienda-07,Capital,Bebidas,5,38.34,28.69
2023-04-25,Tienda-05,Central,Limpieza,7,89.44,64.62
2023-04-25,Tienda-06,Oriente,Electronica,1,140.41,119.3
2023-04-25,Tienda-03,Andes,Bebidas,8,64.75,46.45
2023-04-25,Tienda-06,Oriente,Bebidas,3,24.51,18.76
2023-04-26,Tienda-08,Andes,Alimentos,9,132.47,109.58
2023-04-26,Tienda-08,Andes,Limpieza,8,92.81,68.68
2023-04-26,Tienda-08,Andes,Cuidado Personal,3,58.02,34.93
2023-04-26,Tienda-03,Andes,Limpieza,9,116.0,97.96
2023-04-26,Tienda-04,Capital,Alimentos,8,123.16,97.62
2023-04-26,Tienda-10,Capital,Alimentos,2,28.16,16.95
2023-04-26,Tienda-06,Oriente,Bebidas,5,36.83,23.72
2023-04-26,Tienda-09,Capital,Hogar,7,317.99,254.6
2023-04-27,Tienda-08,Andes,Hogar,5,230.89,176.79
2023-04-27,Tienda-02,Central,Bebidas,5,41.28,27.11
2023-04-27,Tienda-02,Central,Alimentos,6,98.29,78.2
2023-04-27,Tienda-02,Central,Bebidas,6,44.81,33.57
2023-04-27,Tienda-04,Capital,Bebidas,9,65.32,44.97
2023-04-28,Tienda-05,Central,Electronica,2,276.55,202.21
2023-04-29,Tienda-09,Capital,Electronica,2,295.85,195.0
2023-04-29,Tienda-09,Capital,Cuidado Personal,1,19.53,13.2
2023-04-29,Tienda-01,Oriente,Electronica,1,162.49,123.3
2023-04-29,Tienda-05,Central,Alimentos,6,88.18,69.42
2023-04-29,Tienda-03,Andes,Bebidas,6,51.15,33.72
2023-04-29,Tienda-01,Oriente,Electronica,2,295.52,231.85
2023-04-29,Tienda-04,Capital,Hogar,5,236.85,182.72
2023-04-29,Tienda-07,Capital,Hogar,3,122.77,103.11
2023-04-29,Tienda-03,Andes,Alimentos,11,160.96,127.53
2023-04-30,Tienda-03,Andes,Hogar,6,286.81,194.82
2023-04-30,Tienda-01,Oriente,Electronica,1,151.86,99.73
2023-04-30,Tienda-09,Capital,Electronica,2,294.22,203.03
2023-04-30,Tienda-08,Andes,Alimentos,5,74.67,58.07
2023-04-30,Tienda-08,Andes,Alimentos,6,96.57,70.83
2023-04-30,Tienda-02,Central,Alimentos,7,102.64,74.91
2023-04-30,Tienda-03,Andes,Hogar,9,417.15,283.58
2023-05-01,Tienda-10,Capital,Alimentos,8,120.06,101.42
2023-05-01,Tienda-06,Oriente,Alimentos,8,114.25,96.2
2023-05-01,Tienda-07,Capital,Alimentos,6,89.73,61.11
2023-05-01,Tienda-05,Central,Limpieza,6,71.72,54.24
2023-05-02,Tienda-04,Capital,Alimentos,1,14.86,9.61
2023-05-02,Tienda-05,Central,Bebidas,2,15.82,12.35
2023-05-02,Tienda-03,Andes,Electronica,1,152.08,113.33
2023-05-02,Tienda-03,Andes,Alimentos,8,110.47,75.5
2023-05-03,Tienda-03,Andes,Alimentos,3,48.34,35.04
2023-05-03,Tienda-06,Oriente,Limpieza,8,100.8,68.8
